Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
High-technology exports (current US$),TX.VAL.TECH.CD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4359,101787,117701,4081,222420,739677,386566,1332855,..
High-technology exports (current US$),TX.VAL.TECH.CD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,136781442,180686093,209615941,202105320,213847736,258048056,289597693,254585411,276865678,1227707599,261725653,285414131,..
High-technology exports (current US$),TX.VAL.TECH.CD,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48941472,105118317,14627177,9068038,8550765,11616694,14516361,28135399,23026460,18809131,28155692,..
High-technology exports (current US$),TX.VAL.TECH.CD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1105728,666529,1389125,1057991,63117372,5611137,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2251,553,1151,1349,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109439797761,123853063584,99762941900,131971304322,132291714560,136622285147,143758756182,145601846763,139341724308,135616252594,147178835744,155446548683,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2684224202,3057611784,3066060303,3986133065,4917754636,6444725330,8095751991,8404611518,7461224278,7485086924,8847211837,8928946798,..
High-technology exports (current US$),TX.VAL.TECH.CD,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1322105036,1647570246,1331655554,1260209893,1500641554,1492976482,1586935544,1622659448,1556407125,1673787135,1755384350,2089870427,..
High-technology exports (current US$),TX.VAL.TECH.CD,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,193415,525542,305201,171262,..
High-technology exports (current US$),TX.VAL.TECH.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1933241745,2088731883,1491786653,2396111473,2696075884,2848376245,2633031431,2829000147,2669358887,2248150985,2039077734,2238161725,..
High-technology exports (current US$),TX.VAL.TECH.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10720478581,11742165892,10916694282,12044994955,14103345764,14087892034,17222929747,16348267049,15107967025,15160598549,17094347468,16982244849,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103072547,46943091,62430399,71718329,60090697,72434479,71161857,63227844,67493901,79026655,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11420,302278,36627,12585339,10761053,7944481,5354386,6931900,6842006,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1513358,2882323,2100682,2083156,4560982,3921940,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44381,8505,1400,2654,72591,32360,..,185,69012,332,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3414526,..,..,1014184,..,549176,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5516346,5886909,11675458,5740641,10063402,2471126,2519617,1028529,1169002,..
High-technology exports (current US$),TX.VAL.TECH.CD,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22034880513,23863033813,18679723978,23223913842,25945757020,22234634078,21894467170,21452938137,19016796301,19144559630,17434042461,17415732230,..
High-technology exports (current US$),TX.VAL.TECH.CD,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36292350478,43544739726,40522692827,43641097888,51174506279,51313676663,54387922156,57114920705,54267152351,55889147294,29844323632,30136242614,..
High-technology exports (current US$),TX.VAL.TECH.CD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89352342,47288927,42302624,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16341411,18568819,27507643,44767416,105568119,54800135,28112715,9849468,17983736,16962666,186258425,..
High-technology exports (current US$),TX.VAL.TECH.CD,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32485960815,33513927457,30091240025,37211031831,36167465191,37195246417,37090554338,38523244046,38293573278,38799497204,..,44795081987,..
High-technology exports (current US$),TX.VAL.TECH.CD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98323,252517,164331,1326649,679956,1011059,530152,1245010,289984,557552,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8644,242,1264,152533,56676,28003,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61152611,36207870,3466997,3115636,6491931,33519356,10410762,6663099,5675253,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,775079197,746372378,999867622,1088158471,856102212,805692837,871477651,838438493,879283155,850853009,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1885162261,1930191471,1583107140,1948819658,2206768903,2337357015,2651883539,2825810286,2773458779,2703152465,3500896134,3116828012,..
High-technology exports (current US$),TX.VAL.TECH.CD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142047,208171,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5462447,3637333,6763440,153379164,177393165,9211171,11574770,9670945,8440320,8123723,19912643,..
High-technology exports (current US$),TX.VAL.TECH.CD,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2170226921,2877410336,2491983569,2222441328,1626367584,1245921696,1267145051,1247555874,..
High-technology exports (current US$),TX.VAL.TECH.CD,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,214703082,..,..,..,493096465,490816909,1643741146,905209771,484009167,22656831323,3026596603,..
High-technology exports (current US$),TX.VAL.TECH.CD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69643938581,68244894936,49442450948,67432951910,76724121952,74212593263,75593926804,76895178085,75619201291,75001628651,75032857204,76533157578,..
High-technology exports (current US$),TX.VAL.TECH.CD,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,244479591930,246884073465,154108484413,168939400532,169464157156,172387240523,172145368079,179263970137,178349526944,176668196714,156937052150,156365524736,..
High-technology exports (current US$),TX.VAL.TECH.CD,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49306191,82005246,81823095,116183372,136348949,198244856,194422906,178779704,273942982,153433875,129215276,120197863,..
High-technology exports (current US$),TX.VAL.TECH.CD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3013196849,3533737534,6068690971,11706749291,21344684276,32759458404,36377184989,47523875603,55215295475,74113940404,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167530,489469,358718,974637,696891,1128720,376541,1101491,5860647,4340427,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,382625,398245,678968,584721,2668283,1319726,5030503,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8818135,6063397,4707227,222079398,55171857,40405067,21256567,52894575,..,36265768,25805407,..
High-technology exports (current US$),TX.VAL.TECH.CD,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79992949,7655196,9602063,9751412,20371841,18612506,12207057,10768228,14012206,11206210,9719357,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
